,idDrink,strDrink,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,all_ingredients,soup
357,13024,Sweet Sangria,Punch / Party Drink,,Alcoholic,Pitcher,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,Red wine,Sugar,Water,Apple,Orange,Lime,Lemon,Fresca,,,2 bottles ,1 cup ,2 cups hot ,1 cup," wedges
"," wedges
",,,,,"Red wine,Sugar,Water,Apple,Orange,Lime,Lemon,Fresca","Red wine,Sugar,Water,Apple,Orange,Lime,Lemon,Fresca,Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw."
358,15184,San Francisco,Ordinary Drink,,Alcoholic,Highball glass,"Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the ""creme"", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry.",https://www.thecocktaildb.com/images/media/drink/szmj2d1504889961.jpg,Vodka,Creme de Banane,Grenadine,Orange juice,,,,,,,2 cl ,2 cl ,,,,,,,,,"Vodka,Creme de Banane,Grenadine,Orange juice","Vodka,Creme de Banane,Grenadine,Orange juice,Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the ""creme"", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry."
359,15226,Space Odyssey,Ordinary Drink,,Alcoholic,Highball glass,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries.,https://www.thecocktaildb.com/images/media/drink/vxtjbx1504817842.jpg,151 proof rum,Malibu rum,Pineapple juice,Orange juice,Grenadine,Cherries,,,,,1 shot Bacardi ,1 shot ,1 shot ,,,,,,,,"151 proof rum,Malibu rum,Pineapple juice,Orange juice,Grenadine,Cherries","151 proof rum,Malibu rum,Pineapple juice,Orange juice,Grenadine,Cherries,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries."
360,12138,Scotch Cobbler,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Pour scotch, brandy, and curacao over ice in an old-fashioned glass. Add the orange slice, top with the mint sprig, and serve.",https://www.thecocktaildb.com/images/media/drink/1q7coh1504736227.jpg,Scotch,Brandy,Curacao,Orange,Mint,,,,,,2 oz ,4 dashes ,4 dashes ,1 slice ,1 ,,,,,,"Scotch,Brandy,Curacao,Orange,Mint","Scotch,Brandy,Curacao,Orange,Mint,Pour scotch, brandy, and curacao over ice in an old-fashioned glass. Add the orange slice, top with the mint sprig, and serve."
361,12388,Thriller,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,Scotch,Wine,Orange juice,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,1 oz ,,,,,,,,"Scotch,Wine,Orange juice","Scotch,Wine,Orange juice,In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass."
362,12856,Tia-Maria,Homemade Liqueur,,Alcoholic,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,Water,Brown sugar,Coffee,Rum,Vanilla extract,,,,,,1 cup ,3/4-1 cup ,4 tsp ,1 cup ,4 tsp ,,,,,,"Water,Brown sugar,Coffee,Rum,Vanilla extract","Water,Brown sugar,Coffee,Rum,Vanilla extract,Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using."
363,17828,Tipperary,Cocktail,,Alcoholic,Nick and Nora Glass,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,2 oz,1 oz,1/2 oz,,,,,,,,"Irish Whiskey,Sweet Vermouth,Green Chartreuse","Irish Whiskey,Sweet Vermouth,Green Chartreuse,Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist."
364,15006,Turkeyball,Shot,,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,Wild Turkey,Amaretto,Pineapple juice,,,,,,,,1 oz ,3/4 oz ,1 splash ,,,,,,,,"Wild Turkey,Amaretto,Pineapple juice","Wild Turkey,Amaretto,Pineapple juice,Shake with ice and strain into a shot glass."
365,12402,Tom Collins,Ordinary Drink,,Alcoholic,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",https://www.thecocktaildb.com/images/media/drink/qystvv1439907682.jpg,Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,2 oz ,1 oz ,1 tsp superfine ,3 oz ,1 ,1 ,,,,,"Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange","Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice."
366,12726,Tomato Tang,Other/Unknown,,Non alcoholic,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,Tomato juice,Lemon juice,Celery salt,,,,,,,,2 cups ,1-2 tblsp ,1 dash ,,,,,,,,"Tomato juice,Lemon juice,Celery salt","Tomato juice,Lemon juice,Celery salt,Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up."
367,12782,Thai Coffee,Coffee / Tea,,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,,,,,6 tblsp ground,1/4 tsp ,4-5 whole green ,,,,,,,,"Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice","Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away."
368,15639,Texas Sling,Milk / Float / Shake,,Alcoholic,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,Kahlua,Irish cream,Amaretto,151 proof rum,Cream,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz Bacardi ,1 oz ,,,,,,"Kahlua,Irish cream,Amaretto,151 proof rum,Cream","Kahlua,Irish cream,Amaretto,151 proof rum,Cream,Blend with Ice until smooth. Serve in a tulip glass, top with whip cream."
369,12362,Tequila Fizz,Ordinary Drink,,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,Tequila,Lemon juice,Grenadine,Egg white,Ginger ale,,,,,,2 oz ,1 tblsp ,3/4 oz ,1 ,,,,,,,"Tequila,Lemon juice,Grenadine,Egg white,Ginger ale","Tequila,Lemon juice,Grenadine,Egg white,Ginger ale,Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve."
370,12370,Tequila Sour,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,Tequila,Lemon,Powdered sugar,Lemon,Cherry,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1/2 slice ,1 ,,,,,,"Tequila,Lemon,Powdered sugar,Lemon,Cherry","Tequila,Lemon,Powdered sugar,Lemon,Cherry,Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve."
371,14860,Talos Coffee,Coffee / Tea,,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,Grand Marnier,Coffee,,,,,,,,,3 parts ,1 part ,,,,,,,,,"Grand Marnier,Coffee","Grand Marnier,Coffee,Add your GM and then add your coffee."
372,15515,Tennesee Mud,Coffee / Tea,,Alcoholic,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,Coffee,Jack Daniels,Amaretto,Whipped cream,,,,,,,8 oz ,4 oz ,4 oz ,,,,,,,,"Coffee,Jack Daniels,Amaretto,Whipped cream","Coffee,Jack Daniels,Amaretto,Whipped cream,Mix Coffee, Jack Daniels and Amaretto. Add Cream on top."
373,12418,Turf Cocktail,Ordinary Drink,,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,Dry Vermouth,Gin,Anis,Bitters,Orange peel,,,,,,1 oz ,1 oz ,1/4 tsp ,2 dashes ,Twist of ,,,,,,"Dry Vermouth,Gin,Anis,Bitters,Orange peel","Dry Vermouth,Gin,Anis,Bitters,Orange peel,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve."
374,12786,Thai Iced Tea,Coffee / Tea,,Non alcoholic,Highball glass,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,Tea,Water,Condensed milk,Ice,Mint,,,,,,1/4 cup Thai ,1/2 cup boiling ,2 tsp sweetened ,cubes,garnish,,,,,,"Tea,Water,Condensed milk,Ice,Mint","Tea,Water,Condensed milk,Ice,Mint,Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings."
375,17247,The Last Word,Cocktail,,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,Green Chartreuse,Maraschino Liqueur,Lime Juice,,,,,,,,1 oz,1 oz,1 oz,,,,,,,,"Green Chartreuse,Maraschino Liqueur,Lime Juice","Green Chartreuse,Maraschino Liqueur,Lime Juice,Shake with ice and strain into a cocktail glass."
376,17824,The Laverstoke,Cocktail,,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,,,,50 ml,15 ml,15 ml,75 ml,2 Wedges,1 Slice,1 Large Sprig,,,,"Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint","Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig."
377,12420,Tuxedo Cocktail,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry,,,,,1 1/2 oz ,1 1/2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1 ,,,,,"Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry","Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest."
378,13621,Tequila Sunrise,Cocktail,Contemporary Classics,Alcoholic,Highball glass,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,Tequila,Orange juice,Grenadine,,,,,,,,2 measures ,,,,,,,,,,"Tequila,Orange juice,Grenadine","Tequila,Orange juice,Grenadine,Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve."
379,178307,Tequila Slammer,Shot,,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,Tequila,7-up,,,,,,,,,1 shot,1 part,,,,,,,,,"Tequila,7-up","Tequila,7-up,Mix carefully to avoid releasing the dissolved CO2."
380,178330,The Philosopher,Cocktail,,Alcoholic,Margarita glass,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.",https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,,,,1 shot,1 shot,1 dash,1 dash,Top,,,,,,"Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,","Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco."
381,12784,Thai Iced Coffee,Coffee / Tea,,Non alcoholic,Highball glass,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,Coffee,Sugar,Cream,Cardamom,,,,,,,black,," pods
",,,,,,,,"Coffee,Sugar,Cream,Cardamom","Coffee,Sugar,Cream,Cardamom,Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee."
382,14602,Tequila Surprise,Shot,,Alcoholic,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,Tequila,Tabasco sauce,,,,,,,,,full glass ,About 8 drops ,,,,,,,,,"Tequila,Tabasco sauce","Tequila,Tabasco sauce,Fill shot glass with Tequila. Add drops of Tobasco sauce."
383,17826,The Jimmy Conway,Cocktail,,Alcoholic,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,Irish Whiskey,Amaretto,Cranberry Juice,,,,,,,,50 ml,50 ml,4 oz,,,,,,,,"Irish Whiskey,Amaretto,Cranberry Juice","Irish Whiskey,Amaretto,Cranberry Juice,Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!"
384,15178,Texas Rattlesnake,Shot,,Alcoholic,Highball glass,"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end...",https://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg,Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour,,,,,,,1 part ,1/2 part ,1 part ,1 splash ,,,,,,,"Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour","Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour,Mix all ingredients and Shake well. Sweet at first, with a BITE at the end..."
385,17216,Tommy's Margarita,Ordinary Drink,New Era Drinks,Alcoholic,Old-Fashioned glass,Shake and strain into a chilled cocktail glass.,https://www.thecocktaildb.com/images/media/drink/loezxn1504373874.jpg,Tequila,Lime Juice,Agave syrup,,,,,,,,4.5 cl,1.5 cl,2 spoons,,,,,,,,"Tequila,Lime Juice,Agave syrup","Tequila,Lime Juice,Agave syrup,Shake and strain into a chilled cocktail glass."
386,12450,Victor,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg,Gin,Sweet Vermouth,Brandy,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,"Gin,Sweet Vermouth,Brandy","Gin,Sweet Vermouth,Brandy,Shake all ingredients with ice, strain into a cocktail glass, and serve."
387,17218,Vesper,Cocktail,New Era Drinks,Alcoholic,Cocktail glass,"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",https://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg,Gin,Vodka,Lillet Blanc,,,,,,,,6 cl,1.5 cl,0.75 cl,,,,,,,,"Gin,Vodka,Lillet Blanc","Gin,Vodka,Lillet Blanc,Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel."
388,12444,Vesuvio,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",https://www.thecocktaildb.com/images/media/drink/26cq601492976203.jpg,Light rum,Sweet Vermouth,Lemon,Powdered sugar,Egg white,,,,,,1 oz ,1/2 oz ,Juice of 1/2 ,1 tsp ,1 ,,,,,,"Light rum,Sweet Vermouth,Lemon,Powdered sugar,Egg white","Light rum,Sweet Vermouth,Lemon,Powdered sugar,Egg white,Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve."
