,idDrink,strDrink,strDrinkAlternate,strDrinkES,strDrinkDE,strDrinkFR,strDrinkZH-HANS,strDrinkZH-HANT,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strCreativeCommonsConfirmed,dateModified
50,11124,Boomerang,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry.",,"In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, den Gin, Wermut, Bitter und Maraschino-Likör vermengen. Gut umrühren. In ein Cocktailglas abseihen und mit der Kirsche garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Gin,Dry Vermouth,Bitters,Maraschino liqueur,Maraschino cherry,,,,,,,,,,,2 oz ,1/2 oz ,2 dashes ,1/2 tsp ,1 ,,,,,,,,,,,No,2017-09-02 22:59:12
51,12572,Bora Bora,,,,,,,,,Cocktail,,Non alcoholic,Highball glass,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.",,"In einem Mixer oder Shaker zubereiten, in einem Highball-Glas ""On the Rocks"" servieren. Mit 1 Scheibe Ananas und einer Kirsche garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Pineapple juice,Passion fruit juice,Lemon juice,Grenadine,,,,,,,,,,,,10 cl ,6 cl ,1 cl ,1 cl ,,,,,,,,,,,,No,2016-09-06 23:43:31
52,17209,Barracuda,,,,,,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Margarita glass,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",,"Schütteln Sie die Zutaten mit Eis. In ein Glas abseihen, mit Sekt übergießen.",,,,https://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,Rum,Galliano,Pineapple Juice,Lime Juice,Prosecco,,,,,,,,,,,4.5 cl,1.5 cl,6 cl, 1 dash,top up ,,,,,,,,,,,No,2017-09-02 18:12:17
53,17035,Buccaneer,,,,,,,,,Beer,,Alcoholic,Beer pilsner,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently,,Gießen Sie die Korona in ein Bierglas und gießen Sie die Bacardi-Limone in das Bier. Rühren Sie sehr sanft.,,,,https://www.thecocktaildb.com/images/media/drink/upvtyt1441249023.jpg,Corona,Bacardi Limon,,,,,,,,,,,,,,1 ,1 shot ,,,,,,,,,,,,,,No,2015-09-03 03:57:03
54,17825,Brigadier,,,,,,,,,Cocktail,,Alcoholic,Coupe Glass,Mix ingredients in a warmed mug and stir.,,Die Zutaten in einem erwärmten Becher mischen und umrühren.,,,,https://www.thecocktaildb.com/images/media/drink/nl89tf1518947401.jpg,Hot Chocolate,Green Chartreuse,Cherry Heering,,,,,,,,,,,,,4 oz,1 oz,1 oz,,,,,,,,,,,,,No,2018-02-18 09:50:01
55,178311,Broadside,,,,,,,,,Cocktail,,Alcoholic,Highball glass,"Half fill the glass with ice cubes. Crush the wormwood and add to ice. Pour rum, scotch and butters, then serve!",,,,,,https://www.thecocktaildb.com/images/media/drink/l2o6xu1582476870.jpg,151 proof rum,Scotch,Bitters,Wormwood,Ice,,,,,,,,,,,1 shot,1/2 shot,3 drops,1 Fresh,cubes,,,,,,,,,,,Yes,
56,11106,Blackthorn,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,,Sloe Gin und Wermut mit Eis verrühren und in ein Cocktailglas abseihen. Die Zitronenschale hinzufügen und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg,Sweet Vermouth,Sloe gin,Lemon peel,,,,,,,,,,,,,1 oz ,1 1/2 oz ,1 twist of ,,,,,,,,,,,,,No,2015-09-02 16:57:10
57,13395,Bob Marley,,,,,,,,,Shot,,Alcoholic,Shot glass,Layer in a 2 oz shot glass or pony glass,,In einem 6 cl. Schnapsglas oder Ponyglas schichten.,,,,https://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Midori melon liqueur,Jägermeister,Goldschlager,,,,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,,,,,,No,2016-10-22 13:51:04
58,14730,Bubble Gum,,,,,,,,,Shot,,Alcoholic,Shot glass,Layer in order into a shot glass.,,Nacheinander in ein Schnapsglas schichten.,,,,https://www.thecocktaildb.com/images/media/drink/spuurv1468878783.jpg,Vodka,Banana liqueur,Orange juice,Peach schnapps,,,,,,,,,,,,1/4 ,1/4 ,1/4 ,1/4 ,,,,,,,,,,,,No,2016-07-18 22:53:03
59,16986,Bible Belt,,,,,,,,,Other/Unknown,,Alcoholic,Highball glass,"Mix all ingredients, and pour over ice.",,Alle Zutaten mischen und über Eis gießen.,,,,https://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg,Southern Comfort,Triple sec,Lime,Sour mix,,,,,,,,,,,,2 oz ,1/2 oz ,2 wedges ,2 oz ,,,,,,,,,,,,No,2017-08-24 09:34:35
60,17120,Brain Fart,,,,,,,,,Punch / Party Drink,,Alcoholic,Punch bowl,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,,"Alle Zutaten miteinander vermengen. Langsam und sanft. Funktioniert am besten, wenn Eis in die Bowle gegeben wird und die Soda sehr kalt ist.",,,,https://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Everclear,Vodka,Mountain Dew,Surge,Lemon juice,Rum,,,,,,,,,,1 fifth ,1 fifth Smirnoff red label ,2 L ,2 L ,1 small bottle ,1 pint ,,,,,,,,,,No,2017-09-02 23:01:42
61,11113,Bloody Mary,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Old-fashioned glass,"Stirring gently, pour all ingredients into highball glass. Garnish.",,Unter leichtem Rühren alle Zutaten in ein Highball-Glas geben. Garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/t6caa21582485702.jpg,Vodka,Tomato juice,Lemon juice,Worcestershire sauce,Tabasco sauce,Lime,,,,,,,,,,1 1/2 oz ,3 oz ,1 dash ,1/2 tsp ,2-3 drops ,1 wedge ,,,,,,,,,,Yes,2015-08-18 15:09:14
62,11117,Blue Lagoon,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Pour vodka and curacao over ice in a highball glass. Fill with lemonade, top with the cherry, and serve.",,"Gießen Sie Wodka und Curacao in einem Highball-Glas über Eis. Mit Limonade füllen, mit der Kirsche verzieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/5wm4zo1582579154.jpg,Vodka,Blue Curacao,Lemonade,Cherry,,,,,,,,,,,,1 oz ,1 oz ,,,,,,,,,,,,,,Yes,2017-09-02 22:58:25
63,11129,Boston Sour,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.",,"Den Saft von Zitrone, Puderzucker, gemischtem Whiskey und Eiweiß mit zerkleinertem Eis schütteln und in ein Whisky Sour Glas abseihen. Die Zitronenscheibe dazugeben, mit der Kirsche garnieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Blended whiskey,Lemon,Powdered sugar,Egg white,Lemon,Cherry,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1 ,1 slice ,1 ,,,,,,,,,,No,2017-09-02 16:28:20
64,11164,Brandy Flip,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the brandy, egg, sugar, and cream. Shake well. Strain into a sour glass and garnish with the nutmeg.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Brandy, Ei, Zucker und Sahne vermengen. Gut schütteln. In ein Sour Glas abseihen und mit der Muskatnuss garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,Brandy,Egg,Sugar,Light cream,Nutmeg,,,,,,,,,,,2 oz ,1 whole ,1 tsp superfine ,1/2 oz ,1/8 tsp grated ,,,,,,,,,,,No,2017-09-02 16:34:21
65,17185,Casino,,,,,,,IBA,https://www.youtube.com/watch?v=C6v8NsaDNj8,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,,Alle Zutaten in den Shaker mit Eiswürfeln geben. Gut schütteln. In ein gekühltes Cocktailglas abseihen. Mit einer Zitronenscheibe und einer Maraschinokirsche garnieren. Ohne Strohhalm servieren.,,,,https://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,Gin,Maraschino liqueur,Lemon juice,Orange bitters,Cherry,,,,,,,,,,,2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1 ,,,,,,,,,,,No,2017-09-02 11:36:19
66,11202,Caipirinha,,,,,,,"ContemporaryClassic,IBA",,Ordinary Drink,Contemporary Classics,Alcoholic,Old-fashioned glass,Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using a muddler or a wooden spoon). Fill the glass with ice and add the Cachaça.,,Limette und Zucker in ein old-fashioned Glas geben und vermengen (die beiden Zutaten mit einem Mixer oder einem Holzlöffel vermengen). Füllen Sie das Glas mit Eis und geben Sie den Cacha dazu.,,,,https://www.thecocktaildb.com/images/media/drink/jgvn7p1582484435.jpg,Sugar,Lime,Cachaca,,,,,,,,,,,,,2 tsp,1 ,2 1/2 oz ,,,,,,,,,,,,,Yes,2016-07-21 09:42:01
67,11239,Cherry Rum,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/twsuvr1441554424.jpg,Light rum,Cherry brandy,Light cream,,,,,,,,,,,,,1 1/4 oz ,1 1/2 tsp ,1 tblsp ,,,,,,,,,,,,,No,2015-09-06 16:47:04
68,11288,Cuba Libre,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Highball glass,Build all ingredients in a Collins glass filled with ice. Garnish with lime wedge.,,Geben Sie alle Zutaten in ein mit Eis gefülltes Collins-Glas. Mit Limettenkeil garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/uuxsrr1473201663.jpg,Light rum,Lime,Coca-Cola,,,,,,,,,,,,,2 oz ,Juice of 1/2 ,,,,,,,,,,,,,,No,2016-09-06 23:41:03
69,13751,Cuba Libra,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,Fill tall glass with ice cubes. Add rum. Rub cut edge of lime on rim of glass then squeeze juice into glass. Fill with Coca-Cola. Garnish with lime slice. Enjoy!,,Füllen Sie das hohe Glas mit Eiswürfeln. Füge Rum hinzu. Reiben Sie die Schnittkante der Limette auf den Glasrand und drücken Sie den Saft in das Glas. Mit Coca-Cola füllen. Mit Limettenscheibe garnieren. Viel Spaß!,,,,https://www.thecocktaildb.com/images/media/drink/ck6d0p1504388696.jpg,Dark rum,Lime,Coca-Cola,Ice,,,,,,,,,,,,1-2 shot ,Squeeze ,Fill with ,,,,,,,,,,,,,No,2017-09-02 22:44:56
70,14181,Cafe Savoy,,,,,,,,,Coffee / Tea,,Alcoholic,Coffee mug,"Fill mug almost to top with coffee.Add milk, triple sec and brandy. Stir.",,"Füllen Sie die Tasse fast bis zum Rand mit Kaffee, fügen Sie Milch, Triple Sec und Brandy hinzu. Rühren.",,,,https://www.thecocktaildb.com/images/media/drink/vqwptt1441247711.jpg,Coffee,Milk,Triple sec,Brandy,,,,,,,,,,,,,1/2 oz ,1/2 oz ,,,,,,,,,,,,,No,2015-09-03 03:35:11
71,14608,Cream Soda,,,,,,,,,Cocktail,,Alcoholic,Highball glass,Pour 1oz of Spiced Rum into a highball glass with ice. Fill with Ginger Ale.,,Geben Sie 3 cl. Spiced Rum in ein Highball-Glas mit Eis. Mit Ginger Ale füllen.,,,,https://www.thecocktaildb.com/images/media/drink/yqstxr1479209367.jpg,Spiced rum,Ginger ale,,,,,,,,,,,,,,1 oz ,,,,,,,,,,,,,,,No,2016-11-15 11:29:27
72,17830,Corn n Oil,,,,,,,,,Cocktail,,Alcoholic,Old-fashioned glass,"Cut the half lime in half again. Add the lime, falernum, and bitters to a rocks glass. Muddle. Add the rum. (Aged Barbados rum such as Plantation 5 Year is recommended). Add ice and stir. Float the blackstrap rum on top. Serve with a straw.",,"Die halbe Limette wieder in zwei Hälften schneiden. Füge Limette, Falernum und Bitter in ein Rocks Glas. Mischen. Den Rum hinzufügen. (Gereifter Barbados-Rum wie z.B. Plantation 5 Year wird empfohlen). Eis hinzufügen und umrühren. Blackstrap Rum dazugeben. Mit einem Strohhalm servieren.",,,,https://www.thecocktaildb.com/images/media/drink/pk6dwi1592767243.jpg,Lime,Falernum,Angostura Bitters,Añejo rum,blackstrap rum,,,,,,,,,,,1/2,1/3 oz,2 dashes,1 oz,1 oz,,,,,,,,,,,No,2018-06-27 15:15:09
73,11222,Casa Blanca,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/usspxq1441553762.jpg,Light rum,Triple sec,Lime juice,Maraschino liqueur,,,,,,,,,,,,2 oz ,1 1/2 tsp ,1 1/2 tsp ,1 1/2 tsp ,,,,,,,,,,,,No,2015-09-06 16:36:02
74,17186,Clover Club,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=Ui7dOJkmpl4,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,"Dry shake ingredients to emulsify, add ice, shake and served straight up.",,"Zutaten zur Emulsion mischen, Eis hinzufügen, schütteln und direkt servieren.",,,,https://www.thecocktaildb.com/images/media/drink/t0aja61504348715.jpg,Gin,Grenadine,Lemon,Egg white,,,,,,,,,,,,1 1/2 oz ,2 tsp ,Juice of 1/2 ,1 ,,,,,,,,,,,,No,2017-09-02 11:38:35
75,17135,Citrus Coke,,,,,,,,,Soft Drink / Soda,,Alcoholic,Highball Glass,Pour half of coke in a glass. Then add Bacardi and top it off with the remaining coke. Stir and drink up!,,Die Hälfte der Cola in ein Glas gießen. Dann Bacardi hinzufügen und mit dem verbleibenden Cola auffüllen. Rühren und trinken!,,,,https://www.thecocktaildb.com/images/media/drink/uyrvut1479473214.jpg,Bacardi Limon,Coca-Cola,,,,,,,,,,,,,,1 part ,2 parts ,,,,,,,,,,,,,,No,2016-11-18 12:46:54
76,11242,Chicago Fizz,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",,"Alle Zutaten (außer kohlensäurehaltigem Wasser) mit Eis schütteln und über zwei Eiswürfel in ein Highball-Glas seihen. Mit kohlensäurehaltigem Wasser auffüllen, umrühren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/qwvwqr1441207763.jpg,Light rum,Port,Lemon,Powdered sugar,Egg white,Carbonated water,,,,,,,,,,1 oz ,1 oz ,Juice of 1/2 ,1 tsp ,1 ,,,,,,,,,,,No,2015-09-02 16:29:23
77,11251,City Slicker,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",,,,https://www.thecocktaildb.com/images/media/drink/dazdlg1504366949.jpg,Brandy,Triple sec,Lemon juice,,,,,,,,,,,,,2 oz ,1/2 oz ,1 tblsp ,,,,,,,,,,,,,No,2017-09-02 16:42:29
78,12800,Coffee-Vodka,,,,,,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.",,"Wasser und Zucker kochen, bis sie gelöst sind. Schalten Sie die Heizung aus. Geben Sie langsam trockenen Instantkaffee hinzu und rühren Sie weiter. Dem Wodka eine gehackte Vanilleschote hinzufügen, dann den gekühlten Zuckersirup und die Kaffeelösung mit dem Wodka vermengen. Täglich 3 Wochen lang fest abdecken und kräftig schütteln. Abseihen und filtern. Am besten ist es auch, die Zuckermischung vollständig abkühlen zu lassen, damit der Wodka nicht verdunstet, wenn er hinzugefügt wird. Wenn Sie einen weicheren Geschmack für den Likör mögen, können Sie dem Endprodukt etwa 1 Teelöffel Glyzerin hinzufügen.",,,,https://www.thecocktaildb.com/images/media/drink/qvrrvu1472667494.jpg,Water,Sugar,Coffee,Vanilla,Vodka,Caramel coloring,,,,,,,,,,2 cups ,2 cups white ,1/2 cup instant ,1/2,1 1/2 cup,,,,,,,,,,,No,2016-08-31 19:18:14
79,13206,Caipirissima,,,,,,,,,Ordinary Drink,,Alcoholic,Collins Glass,Same as Caipirinha but instead of cachaca you add WHITE RUM. It's great!!!!!!!!,,"Wie Caipirinha, aber anstelle von Cachaca fügen Sie WHITE RUM hinzu. Es ist großartig!!!!!!!!",,,,https://www.thecocktaildb.com/images/media/drink/yd47111503565515.jpg,Lime,Sugar,White rum,Ice,,,,,,,,,,,,2 ,2 tblsp ,2-3 oz ,crushed ,,,,,,,,,,,,No,2017-08-24 10:05:15
80,16047,Campari Beer,,,,,,,,,Beer,,Alcoholic,Beer mug,Use a 15 oz glass. Add Campari first. Fill with beer.,,Verwenden Sie ein 15 oz Glas. Zuerst Campari hinzufügen. Mit Bier auffüllen.,,,,https://www.thecocktaildb.com/images/media/drink/xsqrup1441249130.jpg,Lager,Campari,,,,,,,,,,,,,,1 bottle ,1 1/2 cl ,,,,,,,,,,,,,,No,2015-09-03 03:58:50
81,17196,Cosmopolitan,,,,,,,"IBA,ContemporaryClassic",,Cocktail,Contemporary Classics,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,,Alle Zutaten in den mit Eis gefüllten Cocktailshaker geben. Gut schütteln und doppelt in ein großes Cocktailglas abseihen. Mit Limettenrad garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg,Absolut Citron,Lime juice,Cointreau,Cranberry juice,,,,,,,,,,,,1 1/4 oz ,1/4 oz ,1/4 oz ,1/4 cup ,,,,,,,,,,,,No,2017-09-02 17:06:02
82,11224,Casino Royale,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Sour Glas abseihen.",,,,https://www.thecocktaildb.com/images/media/drink/3qpv121504366699.jpg,Gin,Lemon juice,Maraschino liqueur,Orange bitters,Egg yolk,,,,,,,,,,,2 oz ,1/2 oz ,1 tsp ,1 dash ,1 ,,,,,,,,,,,No,2017-09-02 16:38:19
83,11255,Clove Cocktail,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/qxvtst1461867579.jpg,Sweet Vermouth,Sloe gin,Wine,,,,,,,,,,,,,1 oz ,1/2 oz ,1/2 oz Muscatel ,,,,,,,,,,,,,No,2016-04-28 19:19:39
84,12798,Coffee Liqueur,,,,,,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",,"Kaffee, Zucker und Wasser mischen. 1 Stunde köcheln lassen und abkühlen lassen. Füge Vanille und Wodka hinzu. Im verschlossenen Glas 2 bis 3 Wochen reifen lassen.",,,,https://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg,Coffee,Vanilla extract,Sugar,Vodka,Water,,,,,,,,,,,10 tblsp instant ,4 tblsp ,2 1/2 cups ,1 qt ,2 1/2 cups ,,,,,,,,,,,No,2015-09-03 05:17:31
85,13328,Chocolate Milk,,,,,,,,,Shot,,Alcoholic,Shot Glass,"Put the milk in the bottom, pour the Liquer on top and add the dash of amaretto. Do not mix. SLAM IT!",,"Die Milch auf den Boden geben, den Likör darüber gießen und den Spritzer Amaretto hinzufügen. Nicht mischen. SLAM IT!",,,,https://www.thecocktaildb.com/images/media/drink/j6q35t1504889399.jpg,Chocolate liqueur,Milk,Amaretto,,,,,,,,,,,,,1/2 shot ,1/2 shot ,1 dash ,,,,,,,,,,,,,No,2017-09-08 17:49:59
86,17108,Coke and Drops,,,,,,,,,Soft Drink / Soda,,Non alcoholic,Cocktail glass,"Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.",,"Nimm ein Glas, gieße die Cola in das Glas, dann nimmst du 7 Tropfen Zitronensaft. Mit einer Zitronenscheibe am Rand des Glases garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/yrtxxp1472719367.jpg,Coca-Cola,Lemon juice,,,,,,,,,,,,,,1 dl ,7 drops ,,,,,,,,,,,,,,No,2016-09-01 09:42:47
87,12734,Chocolate Drink,,,,,,,,,Cocoa,,Non alcoholic,Coffee mug,"Melt the bar in a small amount of boiling water. Add milk. Cook over low heat, whipping gently (with a whisk, i would assume) until heated well. Don't let it boil! Serve in coffee mug.",,"Schmelzen Sie den Riegel in einer kleinen Menge kochendem Wasser. Milch zugeben. Bei schwacher Hitze kochen und dabei sanft (mit einem Schneebesen) aufschlagen, bis es gut erhitzt ist. Nicht aufkochen! In einer Kaffeetasse servieren.",,,,https://www.thecocktaildb.com/images/media/drink/q7w4xu1487603180.jpg,Chocolate,Milk,Water,,,,,,,,,,,,,125 gr,3/4 L ,,,,,,,,,,,,,,No,2017-02-20 15:06:20
88,12808,Creme de Menthe,,,,,,,,,Homemade Liqueur,,Alcoholic,Collins Glass,Bring sugar and water to a boil and simmer for 10 minutes. Cool. Add the remaining ingredients and stir. Cover and let ripen for 1 month.,,Zucker und Wasser zum Kochen bringen und 10 Minuten köcheln lassen. Abkühlen. Die restlichen Zutaten zugeben und umrühren. Zugedeckt 1 Monat reifen lassen.,,,,https://www.thecocktaildb.com/images/media/drink/yxswtp1441253918.jpg,Sugar,Water,Grain alcohol,Peppermint extract,Food coloring,,,,,,,,,,,8 cups ,6 cups ,1 pint ,1 oz pure ,1 tblsp green ,,,,,,,,,,,No,2015-09-03 05:18:38
89,12890,Cranberry Punch,,,,,,,,,Punch / Party Drink,,Non alcoholic,Punch Bowl,"Combine first four ingredients. Stir until sugar is dissolved, chill. Then add ginger ale just before serving. Add ice ring to keep punch cold.",,"Die ersten vier Zutaten mischen. Rühren, bis der Zucker aufgelöst ist, abkühlen lassen. Dann kurz vor dem Servieren Ginger Ale hinzufügen. Füge einen Eisring hinzu, um den Punsch kalt zu halten.",,,,https://www.thecocktaildb.com/images/media/drink/mzgaqu1504389248.jpg,Cranberry juice,Sugar,Pineapple juice,Almond flavoring,Ginger ale,,,,,,,,,,,4 cups ,1 1/2 cup ,4 cups ,1 tblsp ,2 qt ,,,,,,,,,,,No,2017-09-02 22:54:08
90,17187,Derby,,,,,,,"Classic,IBA",https://www.youtube.com/watch?v=bYQTTokGkFI,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,,Alle Zutaten in ein Mischglas mit Eis geben. Rühren. In ein Cocktailglas abseihen. Mit einem Zweig frischer Minze im Getränk garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/i502ra1504349156.jpg,gin,Peach Bitters,Mint,,,,,,,,,,,,,6 cl,2 dashes,2 Fresh leaves,,,,,,,,,,,,,No,2017-09-02 11:45:56
