,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
113,"Tenuta San Guido, Guidalberto, Toscana",147407,tenuta-san-guido-guidalberto-toscana,Toscana,toscana,Red,,['Tuscany'],Italy,,2000,2015-06-29,False,88.81,A,3,1104653.0,11046532000.0
114,"Chateau D'Aurilhac, Haut Medoc",33608,chateau-daurilhac-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,88.81,B+,3,,
115,"Chateau Le Crock, Saint Estephe",38301,chateau-le-crock-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,88.79,B,7,1008948.0,10089482005.0
116,"Chateau Grand Corbin Despagne, Saint Emilion Grand Cru",36107,chateau-grand-corbin-despagne-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2005,2015-06-29,False,88.76,B,7,1010699.0,10106992005.0
117,"Chateau Cantemerle, Haut Medoc",33014,chateau-cantemerle-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2005,2015-06-29,False,88.58,B+,10,1007651.0,10076512005.0
118,"Denis Dubourdieu, Chateau Reynon, Premieres Cotes De Bordeaux",50205,denis-dubourdieu-chateau-reynon-premieres-cotes-de-bordeaux,Premieres Cotes De Bordeaux,premieres-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.37,C+,4,,
119,"Chateau Carignan, Cadillac Cotes De Bordeaux",33082,chateau-carignan-cadillac-cotes-de-bordeaux,Cadillac Cotes De Bordeaux,cadillac-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.35,C,3,,
120,"Pascal Chatonnet, Chateau La Sergue, Lalande De Pomerol",37715,pascal-chatonnet-chateau-la-sergue-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.35,B,5,,
121,"Denis Dubourdieu, Clos Floridene, Graves",50211,denis-dubourdieu-clos-floridene-graves,Graves,graves,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.34,A,3,1008326.0,10083262005.0
122,"Michel Gonet, Chateau Haut Bacalan, Pessac Leognan",105189,michel-gonet-chateau-haut-bacalan-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.33,A+,3,1324369.0,13243692005.0
123,"Chateau Puygueraud, Francs Cotes De Bordeaux",40303,chateau-puygueraud-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.18,B+,5,1014525.0,10145252005.0
124,"Shafer Vineyards, Merlot, Napa Valley",126747,shafer-vineyards-merlot-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2005,2015-06-29,False,88.14,C+,4,1123249.0,11232492005.0
125,"Chateau Clos Marsalette, Pessac Leognan",33314,chateau-clos-marsalette-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.12,B,6,1137705.0,11377052005.0
126,"Chateau Bonalgue, Pomerol",32703,chateau-bonalgue-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.06,A,7,,
127,"Chateau Petit Bocq, Saint Estephe",39887,chateau-petit-bocq-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,88.04,B,5,1013948.0,10139482005.0
128,"Tenuta San Guido, Guidalberto, Toscana",147407,tenuta-san-guido-guidalberto-toscana,Toscana,toscana,Red,,['Tuscany'],Italy,,2005,2015-06-29,False,88.04,B,3,1104653.0,11046532005.0
129,"Famille Esquissaud, Cap De Faugeres, Castillon Cotes De Bordeaux",71914,famille-esquissaud-cap-de-faugeres-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,88.0,B+,5,,
130,"Chateau Sansonnet, Saint Emilion Grand Cru",40843,chateau-sansonnet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2005,2015-06-29,False,88.0,B,6,,
131,"Chateau Citran, Haut Medoc",33263,chateau-citran-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.98,B+,9,1008137.0,10081372005.0
132,"Chateau Fonroque, Saint Emilion Grand Cru",35753,chateau-fonroque-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2005,2015-06-29,False,87.94,B,10,1010266.0,10102662005.0
133,"Domaine Grand Ormeau, Cuvee Madeleine, Lalande De Pomerol",59095,domaine-grand-ormeau-cuvee-madeleine-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.85,B+,3,,
134,"Chateau Marsau, Francs Cotes De Bordeaux",39117,chateau-marsau-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.82,A+,4,,
135,"Chateau Brillette, Moulis En Medoc",32820,chateau-brillette-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,87.79,B,4,1007358.0,10073582005.0
136,"Chateau Haut Condissas, Prestige, Medoc",36445,chateau-haut-condissas-prestige-medoc,Medoc,medoc,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.71,B,5,1011494.0,10114942005.0
137,"Chateau La Croix Du Casse, Pomerol",37223,chateau-la-croix-du-casse-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.65,B+,6,1009004.0,10090042005.0
138,"Chateau Les Trois Croix, Fronsac",38749,chateau-les-trois-croix-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.62,A,6,,
139,"Chateau Cantenac, Saint Emilion Grand Cru",33022,chateau-cantenac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.61,B,3,,
140,"Chateau Rollan De By, Medoc",40519,chateau-rollan-de-by-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,87.59,A+,5,,
141,"Chateau La Bienfaisance, Saint Emilion Grand Cru",37031,chateau-la-bienfaisance-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.57,C,3,1007114.0,10071142005.0
142,"Chateau Pas De L'Ane, Saint Emilion Grand Cru",39776,chateau-pas-de-lane-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.54,B,5,,
143,"Chateau Beau Soleil, Pomerol",32323,chateau-beau-soleil-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.53,B,5,,
144,"Chateau Dalem, Fronsac",33668,chateau-dalem-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.5,B+,6,,
145,"Chateau Haut Bages Monpelou, Pauillac",36355,chateau-haut-bages-monpelou-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,87.47,B,3,1011188.0,10111882005.0
146,"Chateau Moulin Saint Georges, Saint Emilion Grand Cru",39609,chateau-moulin-saint-georges-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.46,C,7,1013498.0,10134982005.0
147,"Chateau La Fleur D'Arthus, Saint Emilion Grand Cru",37307,chateau-la-fleur-darthus-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.43,B,5,,
148,"Nicolas Thienpont, Chateau La Prade, Francs Cotes De Bordeaux",109380,nicolas-thienpont-chateau-la-prade-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.4,B,5,1014365.0,10143652005.0
149,"Chateau D'Aiguilhe Querre, Castillon Cotes De Bordeaux",33548,chateau-daiguilhe-querre-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.39,B,4,,
150,"Chateau Veyry, Castillon Cotes De Bordeaux",41620,chateau-veyry-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.38,B+,4,,
151,"Chateau Laroque, Saint Emilion Grand Cru",38118,chateau-laroque-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2005,2015-06-29,False,87.34,C+,5,,
152,"Chateau Charmail, Haut Medoc",33210,chateau-charmail-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,87.31,B+,7,1008036.0,10080362005.0
153,"Chateau Boutisse, Saint Emilion Grand Cru",32777,chateau-boutisse-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,87.23,B,5,,
154,"Chateau Du Retout, Haut Medoc",35482,chateau-du-retout-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,87.16,A+,3,,
155,"Denis Dubourdieu, Chateau Cantegril, Blanc, Sauternes",50192,denis-dubourdieu-chateau-cantegril-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2005,2015-06-29,False,87.14,A,6,,
156,"Chateau Mongravey, Margaux",39383,chateau-mongravey-margaux,Margaux,margaux,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,87.05,A+,3,,
157,"Domaines Lapalu, Chateau Patache D'Aux, Medoc",66518,domaines-lapalu-chateau-patache-daux-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,86.98,A,5,,
158,"Chateau Haut Selve, Reserve, Graves",36665,chateau-haut-selve-reserve-graves,Graves,graves,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.93,A+,3,,
159,"Chateau Carignan, Prima, Premieres Cotes De Bordeaux",33086,chateau-carignan-prima-premieres-cotes-de-bordeaux,Premieres Cotes De Bordeaux,premieres-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.93,B+,3,,
160,"Chateau Jean De Gue, Lalande De Pomerol",36813,chateau-jean-de-gue-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.9,B,3,,
161,"Chateau Le Prieure, Saint Emilion Grand Cru",38417,chateau-le-prieure-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.88,A,9,,
162,"Chateau Le Boscq, Saint Estephe",38241,chateau-le-boscq-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,86.86,B,6,,
163,"Chateau Tour De Pez, Saint Estephe",41391,chateau-tour-de-pez-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,86.85,B,4,1015711.0,10157112005.0
164,"Chateau Tour Des Termes, Saint Estephe",41399,chateau-tour-des-termes-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,86.83,B,4,,
165,"Chateau Trianon, Saint Emilion Grand Cru",41498,chateau-trianon-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.81,A,5,,
166,"Chateau Du Glana, Saint Julien",35366,chateau-du-glana-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.8,B+,4,1010572.0,10105722005.0
167,"Chateau Tronquoy Lalande, Saint Estephe",41513,chateau-tronquoy-lalande-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.78,B+,5,1015939.0,10159392005.0
168,"Chateau La Fleur, Saint Emilion Grand Cru",37356,chateau-la-fleur-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.74,C,4,1009772.0,10097722005.0
169,"Chateau De France, Pessac Leognan",11270,chateau-de-france-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.68,A,8,,
170,"Chateau Cos D'Estournel, Goulee, Medoc",33386,chateau-cos-destournel-goulee-medoc,Medoc,medoc,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.57,B,6,1010628.0,10106282005.0
171,"Chateau Beaulieu Compte De Tastes, Bordeaux",32358,chateau-beaulieu-compte-de-tastes-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.54,C+,3,,
172,"Chateau Les Grands Marechaux, Blaye Cotes De Bordeaux",38612,chateau-les-grands-marechaux-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.52,A+,4,,
173,"Chateau Fourcas Dupre, Listrac Medoc",35840,chateau-fourcas-dupre-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.45,B+,8,1010325.0,10103252005.0
174,"Chateau Bertineau, St-Vincent, Lalande De Pomerol",32597,chateau-bertineau-st-vincent-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.29,B,4,,
175,"Chateau Ferran, Pessac Leognan",35661,chateau-ferran-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.2,C+,3,1160408.0,11604082005.0
176,"Chateau Clauzet, Saint Estephe",33277,chateau-clauzet-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,86.14,C,5,,
177,"Chateau Tour Seran, Medoc",41459,chateau-tour-seran-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,86.11,B,3,,
178,"Chateau Perron La Fleur, Lalande De Pomerol",39868,chateau-perron-la-fleur-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,86.05,B+,3,,
179,"Chateau Cote De Baleau, Saint Emilion Grand Cru",33393,chateau-cote-de-baleau-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2005,2015-06-29,False,86.05,B,7,1008805.0,10088052005.0
180,"Chateau Anthonic, Moulis En Medoc",32172,chateau-anthonic-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,86.04,B+,3,,
181,"Chateau Maurac, Haut Medoc",148298,chateau-maurac-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.97,B,3,,
182,"Chateau Romer du Hayot, Blanc, Sauternes",40529,chateau-romer-du-hayot-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2005,2015-06-29,False,85.96,C,7,,
183,"Chateau Fourcas Hosten, Listrac Medoc",147371,chateau-fourcas-hosten-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.95,C+,9,1010338.0,10103382005.0
184,"Chateau Thieuley, Reserve Francis Courselle, Bordeaux Superieur",41257,chateau-thieuley-reserve-francis-courselle-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.91,B+,4,,
185,"Chateau Bellegrave, Pomerol",32509,chateau-bellegrave-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.9,B,5,,
186,"Chateau De Francs, Les Cerisiers, Francs Cotes De Bordeaux",34098,chateau-de-francs-les-cerisiers-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.8,C,3,,
187,"Chateau Roland Maillet, Saint Emilion Grand Cru",40517,chateau-roland-maillet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.79,B,3,,
188,"Chateau Villars, Fronsac",41736,chateau-villars-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.6,A,4,,
189,"Chateau Grand Barrail Lamarzelle Figeac, Saint Emilion Grand Cru",36080,chateau-grand-barrail-lamarzelle-figeac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.6,B,3,,
190,"Chateau Greysac, Medoc",36261,chateau-greysac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,85.59,B,5,,
191,"Chateau Rauzan Despagne, Grand Rouge, Bordeaux",40346,chateau-rauzan-despagne-grand-rouge-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.51,C+,4,,
192,"Chateau Les Hauts Conseillants, Lalande De Pomerol",38642,chateau-les-hauts-conseillants-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.26,A+,3,,
193,"Chateau De Viaud, Lalande De Pomerol",35001,chateau-de-viaud-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,85.01,A,3,,
194,"Chateau Lestage, Listrac Medoc",38780,chateau-lestage-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,84.93,C+,5,,
195,"Chateau Tour Haut Caussan, Medoc",41427,chateau-tour-haut-caussan-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,84.91,B,4,1015649.0,10156492005.0
196,"Clos De La Vieille Eglise, Pomerol",43619,clos-de-la-vieille-eglise-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2005,2015-06-29,False,84.63,C,5,,
197,"Chateau Bel Air, Haut Medoc",32440,chateau-bel-air-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2005,2015-06-29,False,84.62,C+,3,,
198,"Chateau D'Escurac, Medoc",33625,chateau-descurac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,84.47,B,4,,
199,"Chateau Bel-Orme-Tronquoy-De-Lalande, Haut Medoc",32466,chateau-bel-orme-tronquoy-de-lalande-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,84.42,C+,5,,
200,"Chateau Fontis, Medoc",35810,chateau-fontis-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,84.21,B,4,,
201,"Chateau Liversan, Haut Medoc",38829,chateau-liversan-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,84.1,C+,5,,
202,"Chateau Beychevelle, Amiral De Beychevelle, Saint Julien",32616,chateau-beychevelle-amiral-de-beychevelle-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2005,2015-06-29,False,84.08,B,3,1005992.0,10059922005.0
203,"Chateau Du Taillan, Haut Medoc",35500,chateau-du-taillan-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,84.08,B,3,,
204,"Chateau Du Courlat, Cuvee Jean Baptiste, Lussac Saint Emilion",35326,chateau-du-courlat-cuvee-jean-baptiste-lussac-saint-emilion,Lussac Saint Emilion,lussac-saint-emilion,Red,,['Bordeaux'],France,,2005,2015-06-29,False,83.86,C,3,,
205,"Chateau Haut Bertinerie, Blaye Cotes De Bordeaux",36395,chateau-haut-bertinerie-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,83.83,C,4,,
206,"Vieux Chateau Palon, Montagne Saint Emilion",139591,vieux-chateau-palon-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2005,2015-06-29,False,83.8,C,3,,
207,"Vignobles Bessineau, Chateau Cote Montpezat, Cuvee Compostelle, Castillon Cotes De Bordeaux",33397,vignobles-bessineau-chateau-cote-montpezat-cuvee-compostelle-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2005,2015-06-29,False,83.25,A,3,,
208,"Chateau Haut Lagrange, Pessac Leognan",36536,chateau-haut-lagrange-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2015-06-29,False,82.75,C,3,,
209,"Chateau Lieujean, Haut Medoc",38813,chateau-lieujean-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,82.69,C+,5,,
210,"Chateau Griviere, Medoc",36274,chateau-griviere-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,82.67,B+,3,,
211,"Vignobles Meyre, Chateau Cap Leon Veyrin, Listrac Medoc",140123,vignobles-meyre-chateau-cap-leon-veyrin-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2005,2015-06-29,False,82.62,C,3,,
212,"Chateau Saint Barbe, Bordeaux Superieur",40643,chateau-saint-barbe-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2005,2015-06-29,False,82.41,C,3,,
213,"Chateau Laville Haut Brion, Blanc, Pessac Leognan",147352,chateau-laville-haut-brion-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2005,2015-06-28,False,92.27,A,6,1017223.0,10172232005.0
214,"Chateau La Croix Saint Georges, Pomerol",37250,chateau-la-croix-saint-georges-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2005,2015-06-28,False,91.88,B,3,,
215,"Chateau La Confession, Saint Emilion Grand Cru",37144,chateau-la-confession-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2015-06-28,False,90.85,C,3,1008717.0,10087172005.0
216,"Chateau Margaux, Pavillon Blanc Du Chateau Margaux, Bordeaux",39053,chateau-margaux-pavillon-blanc-du-chateau-margaux-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2005,2015-06-28,False,90.58,B,8,1017379.0,10173792005.0
217,"Chateau Ducru Beaucaillou, La Croix De Beaucaillou, Saint Julien",35557,chateau-ducru-beaucaillou-la-croix-de-beaucaillou-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2005,2015-06-28,False,90.17,B+,6,1008951.0,10089512005.0
