,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
120,"Chateau Branaire-Ducru, Saint Julien",32789,chateau-branaire-ducru-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,4eme Grand Cru classé en 1855,2019,2020-07-07,True,93.83,A,11,1007257.0,10072572019.0
121,"Denis Dubourdieu, Chateau Doisy Daene, Blanc, Barsac",50194,denis-dubourdieu-chateau-doisy-daene-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2019,2020-07-07,True,93.8,A,9,1016835.0,10168352019.0
122,"Chateau Teyssier, Vieux Chateau Mazerat, Saint Emilion Grand Cru",41246,chateau-teyssier-vieux-chateau-mazerat-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.79,A,9,,
123,"Chateau Canon La Gaffeliere, Saint Emilion Grand Cru",32979,chateau-canon-la-gaffeliere-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Premier Grand Cru classé B,2019,2020-07-07,True,93.76,A,12,1007589.0,10075892019.0
124,"Chateau Bellefont Belcier, Saint Emilion Grand Cru",32494,chateau-bellefont-belcier-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,93.71,A,10,1006768.0,10067682019.0
125,"Chateau Tour Saint-Christophe, Saint Emilion Grand Cru",41455,chateau-tour-saint-christophe-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.71,A,10,,
126,"Chateau Malartic Lagraviere, Pessac Leognan",38993,chateau-malartic-lagraviere-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,Grand Cru Classé de Graves,2019,2020-07-07,True,93.68,A,13,1012677.0,10126772019.0
127,"Chateau Pape Clement, Blanc, Pessac Leognan",39763,chateau-pape-clement-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2019,2020-07-07,True,93.65,A,11,1017366.0,10173662019.0
128,"Chateau Coutet, Blanc, Barsac",33464,chateau-coutet-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2019,2020-07-07,True,93.64,B,11,1016792.0,10167922019.0
129,"Chateau Valandraud, No.1 Blanc De Valandraud, Blanc, Bordeaux Blanc",41569,chateau-valandraud-no1-blanc-de-valandraud-blanc-bordeaux-blanc,Bordeaux Blanc,bordeaux-blanc,White,dry,['Bordeaux'],France,,2019,2020-07-07,True,93.53,A+,8,,
130,"Chateau Beychevelle, Saint Julien",32618,chateau-beychevelle-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,4eme Grand Cru classé en 1855,2019,2020-07-07,True,93.52,A,11,1007101.0,10071012019.0
131,"Chateau Phelan Segur, Saint Estephe",39988,chateau-phelan-segur-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.5,A+,13,1014147.0,10141472019.0
132,"Chateau Feytit Clinet, Pomerol",35682,chateau-feytit-clinet-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.28,B+,11,1009730.0,10097302019.0
133,"Chateau Cantenac Brown, Margaux",33020,chateau-cantenac-brown-margaux,Margaux,margaux,Red,,['Bordeaux'],France,3eme Grand Cru classé en 1855,2019,2020-07-07,True,93.26,A+,9,1007677.0,10076772019.0
134,"Chateau Fleur Cardinale, Saint Emilion Grand Cru",35697,chateau-fleur-cardinale-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,93.25,A+,11,1009857.0,10098572019.0
135,"Chateau Margaux, Pavillon Rouge, Margaux",39054,chateau-margaux-pavillon-rouge-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.25,A,12,1013892.0,10138922019.0
136,"Chateau Sociando Mallet, Haut Medoc",40946,chateau-sociando-mallet-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.2,B+,5,1015274.0,10152742019.0
137,"Chateau Clerc-Milon, Pauillac",33282,chateau-clerc-milon-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,93.16,A+,12,1008212.0,10082122019.0
138,"Chateau Langoa Barton, Saint Julien",38072,chateau-langoa-barton-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,3eme Grand Cru classé en 1855,2019,2020-07-07,True,93.16,A+,10,1012172.0,10121722019.0
139,"Chateau Fonplegade, Saint Emilion Grand Cru",35748,chateau-fonplegade-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,93.13,A+,11,1010240.0,10102402019.0
140,"Chateau La Fleur Morange, Saint Emilion Grand Cru",37336,chateau-la-fleur-morange-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,93.06,B+,6,1010064.0,10100642019.0
141,"Chateau Teyssier, Le Carre, Saint Emilion Grand Cru",94835,chateau-teyssier-le-carre-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.05,A,9,,
142,"Chateau Lafon Rochet, Saint Estephe",37927,chateau-lafon-rochet-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,4eme Grand Cru classé en 1855,2019,2020-07-07,True,93.03,A,10,1011986.0,10119862019.0
143,"Chateau Marquis D'Alesme Becker, Margaux",39101,chateau-marquis-dalesme-becker-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2019,2020-07-07,True,93.03,A,9,1259744.0,12597442019.0
144,"Chateau La Tour Blanche, Blanc, Sauternes",37733,chateau-la-tour-blanche-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2019,2020-07-07,True,92.95,A,9,1017702.0,10177022019.0
145,"Chateau Batailley, Pauillac",32289,chateau-batailley-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,92.95,A,11,1006322.0,10063222019.0
146,"Chateau Haut Batailley, Pauillac",36373,chateau-haut-batailley-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,92.95,A,9,1011205.0,10112052019.0
147,"Chateau Lafaurie Peyraguey, Blanc, Sauternes",37872,chateau-lafaurie-peyraguey-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2019,2020-07-07,True,92.94,B,11,1017122.0,10171222019.0
148,"Chateau Sansonnet, Saint Emilion Grand Cru",40843,chateau-sansonnet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,92.86,A,12,,
149,"Chateau Le Bon Pasteur, Pomerol",38231,chateau-le-bon-pasteur-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.81,A,11,1007156.0,10071562019.0
150,"Chateau Raymond Lafon, Blanc, Sauternes",40359,chateau-raymond-lafon-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2019,2020-07-07,True,92.81,B,6,1017441.0,10174412019.0
151,"Chateau Lascombes, Margaux",38154,chateau-lascombes-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2019,2020-07-07,True,92.79,A,12,1012299.0,10122992019.0
152,"La Fleur De Bouard, Le Plus, Lalande De Pomerol",92659,la-fleur-de-bouard-le-plus-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.74,A,7,1014277.0,10142772019.0
153,"Chateau Lagrange, Saint Julien",37955,chateau-lagrange-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,3eme Grand Cru classé en 1855,2019,2020-07-07,True,92.71,A,11,1012013.0,10120132019.0
154,"Chateau Malartic Lagraviere, Blanc, Pessac Leognan",38989,chateau-malartic-lagraviere-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,Grand Cru Classé de Graves,2019,2020-07-07,True,92.7,A,12,1017278.0,10172782019.0
155,"Chateau Doisy Vedrines, Blanc, Sauternes",35234,chateau-doisy-vedrines-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2019,2020-07-07,True,92.66,B+,6,1016848.0,10168482019.0
156,"Chateau Cos D'Estournel, Les Pagodes De Cos, Saint Estephe",33388,chateau-cos-destournel-les-pagodes-de-cos-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.66,A+,11,1013645.0,10136452019.0
157,"Chateau Ducru Beaucaillou, La Croix De Beaucaillou, Saint Julien",35557,chateau-ducru-beaucaillou-la-croix-de-beaucaillou-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.58,A,10,1008951.0,10089512019.0
158,"Chateau Petit Village, Pomerol",39919,chateau-petit-village-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.57,B+,9,1014017.0,10140172019.0
159,"Clos De L'Oratoire, Saint Emilion Grand Cru",43594,clos-de-loratoire-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,92.54,A+,9,1008384.0,10083842019.0
160,"Chateau Guiraud, Blanc, Sauternes",36338,chateau-guiraud-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2019,2020-07-07,True,92.51,A,9,1017047.0,10170472019.0
161,"Chateau Pedesclaux, Pauillac",39829,chateau-pedesclaux-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,92.49,A+,12,1013919.0,10139192019.0
162,"Chateau De Myrat, Blanc, Barsac",34668,chateau-de-myrat-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2019,2020-07-07,True,92.38,C,3,1017337.0,10173372019.0
163,"Chateau Ripeau, Saint Emilion Grand Cru",40441,chateau-ripeau-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,92.37,A,8,,
164,"Clos Haut-Peyraguey, Blanc, Sauternes",43869,clos-haut-peyraguey-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2019,2020-07-07,True,92.35,A,10,1016718.0,10167182019.0
165,"Chateau Grand Corbin Despagne, Saint Emilion Grand Cru",36107,chateau-grand-corbin-despagne-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,92.35,A+,12,1010699.0,10106992019.0
166,"Baron Philippe De Rothschild, Chateau D'Armailhac, Pauillac",8842,baron-philippe-de-rothschild-chateau-darmailhac-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,92.32,A,12,1223037.0,12230372019.0
167,"Chateau Le Prieure, Saint Emilion Grand Cru",38417,chateau-le-prieure-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.27,A,10,,
168,"Chateau Meyney, Saint Estephe",39288,chateau-meyney-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.26,A,12,1013153.0,10131532019.0
169,"Chateau Du Tertre, Margaux",35509,chateau-du-tertre-margaux,Margaux,margaux,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,92.17,A,10,1015391.0,10153912019.0
170,"Chateau Latour Martillac, Pessac Leognan",38173,chateau-latour-martillac-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,Grand Cru Classé de Graves,2019,2020-07-07,True,92.16,A+,11,1012332.0,10123322019.0
171,"Chateau Grand Puy Ducasse, Pauillac",36163,chateau-grand-puy-ducasse-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,92.16,A+,12,1010774.0,10107742019.0
172,"Chateau Laroque, Saint Emilion Grand Cru",38118,chateau-laroque-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,92.15,B,9,,
173,"Chateau Beauregard, Pomerol",32384,chateau-beauregard-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.14,A+,12,1006377.0,10063772019.0
174,"Chateau Prieure Lichine, Margaux",40241,chateau-prieure-lichine-margaux,Margaux,margaux,Red,,['Bordeaux'],France,4eme Grand Cru classé en 1855,2019,2020-07-07,True,92.13,A,10,1014440.0,10144402019.0
175,"Chateau Soutard Cadet, Saint Emilion Grand Cru",148126,chateau-soutard-cadet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.1,B,4,,
176,"Chateau Bourgneuf, Pomerol",32756,chateau-bourgneuf-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2019,2020-07-07,True,92.07,A,12,1176027.0,11760272019.0
177,"Famille Esquissaud, Chateau Faugeres, Saint Emilion Grand Cru",71919,famille-esquissaud-chateau-faugeres-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,92.03,A,9,1007710.0,10077102019.0
178,"Chateau Sigalas Rabaud, Blanc, Sauternes",40895,chateau-sigalas-rabaud-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,2019,2020-07-07,True,92.01,B+,9,1017601.0,10176012019.0
179,"Chateau La Marzelle, Saint Emilion Grand Cru",37520,chateau-la-marzelle-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.94,A+,10,1012882.0,10128822019.0
180,"Chateau La Serre, Saint Emilion Grand Cru",37717,chateau-la-serre-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.89,A,12,1015199.0,10151992019.0
181,"Chateau Lynch-Moussas, Pauillac",38919,chateau-lynch-moussas-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,91.88,A+,11,1012589.0,10125892019.0
182,"Chateau De Pressac, Saint Emilion Grand Cru",34755,chateau-de-pressac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.87,A,10,,
183,"Chateau Dalem, Fronsac",33668,chateau-dalem-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.78,A,9,,
184,"Chateau Fontenil, Fronsac",35808,chateau-fontenil-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.76,A+,9,,
185,"Chateau Marquis De Terme, Margaux",39109,chateau-marquis-de-terme-margaux,Margaux,margaux,Red,,['Bordeaux'],France,4eme Grand Cru classé en 1855,2019,2020-07-07,True,91.75,A+,13,1012837.0,10128372019.0
186,"Chateau De Valandraud, Virginie De Valandraud, Saint Emilion Grand Cru",34960,chateau-de-valandraud-virginie-de-valandraud-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.69,A,9,1016284.0,10162842019.0
187,"Chateau Clos De Sarpe, Saint Emilion Grand Cru",33301,chateau-clos-de-sarpe-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.66,B,11,1008498.0,10084982019.0
188,"Chateau Kirwan, Margaux",36895,chateau-kirwan-margaux,Margaux,margaux,Red,,['Bordeaux'],France,3eme Grand Cru classé en 1855,2019,2020-07-07,True,91.63,A,10,1011768.0,10117682019.0
189,"Couvent Des Jacobins, Saint Emilion Grand Cru",46796,couvent-des-jacobins-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.61,A+,10,,
190,"Chateau Les Grandes Murailles, Saint Emilion Grand Cru",38609,chateau-les-grandes-murailles-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.6,A,11,1010820.0,10108202019.0
191,"Chateau La Tour Figeac, Saint Emilion Grand Cru",37765,chateau-la-tour-figeac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.6,A,12,1015593.0,10155932019.0
192,"Chateau Roc De Cambes, Cotes De Bourg",40473,chateau-roc-de-cambes-cotes-de-bourg,Cotes De Bourg,cotes-de-bourg,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.54,B+,7,1316225.0,13162252019.0
193,"Chateau Moulin Du Cadet, Saint Emilion Grand Cru",107589,chateau-moulin-du-cadet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.53,A,9,,
194,"Chateau La Commanderie, Saint Emilion Grand Cru",37141,chateau-la-commanderie-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.53,B,10,,
195,"Vignobles Andre Lurton, Chateau Couhins-Lurton, Blanc, Pessac Leognan",139903,vignobles-andre-lurton-chateau-couhins-lurton-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,Grand Cru Classé de Graves,2019,2020-07-07,True,91.52,A,10,,
196,"Chateau Fombrauge, Saint Emilion Grand Cru",35728,chateau-fombrauge-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.44,A,10,1010211.0,10102112019.0
197,"Chateau Cos Labory, Saint Estephe",33392,chateau-cos-labory-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2019,2020-07-07,True,91.44,A,8,1008791.0,10087912019.0
198,"Chateau Jean Faure, Saint Emilion Grand Cru",36818,chateau-jean-faure-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.43,A,11,1011683.0,10116832019.0
199,"Vignobles Denis Barraud, Chateau Lynsolence, Saint Emilion Grand Cru",38920,vignobles-denis-barraud-chateau-lynsolence-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.32,B+,10,,
200,"Chateau Fonbadet, Pauillac",35730,chateau-fonbadet-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,Cru Bourgeois,2019,2020-07-07,True,91.3,A,9,,
201,"Chateau Seguin, Pessac Leognan",40860,chateau-seguin-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.28,B+,6,,
202,"Chateau Couhins, Blanc, Pessac Leognan",33419,chateau-couhins-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,Grand Cru Classé de Graves,2019,2020-07-07,True,91.26,A+,11,,
203,"Chateau Corbin, Saint Emilion Grand Cru",33366,chateau-corbin-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.26,B+,10,1008759.0,10087592019.0
204,"Chateau Rol Valentin, Saint Emilion Grand Cru",40513,chateau-rol-valentin-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.25,B+,8,1014769.0,10147692019.0
205,"Chateau Mazeyres, Pomerol",39246,chateau-mazeyres-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.24,B+,9,1013137.0,10131372019.0
206,"Bernard Magrez, Chateau La Tour Carnet, Haut Medoc",11167,bernard-magrez-chateau-la-tour-carnet-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,4eme Grand Cru classé en 1855,2019,2020-07-07,True,91.22,A+,8,1015548.0,10155482019.0
207,"Chateau Carbonnieux, Blanc, Pessac Leognan",33070,chateau-carbonnieux-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,Grand Cru Classé de Graves,2019,2020-07-07,True,91.2,A,11,1016604.0,10166042019.0
208,"Clos Badon Thunevin, Saint Emilion Grand Cru",43494,clos-badon-thunevin-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.18,A+,9,,
209,"Chateau Monbousquet, Saint Emilion Grand Cru",39349,chateau-monbousquet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.18,A,10,1013182.0,10131822019.0
210,"Chateau Filhot, Blanc, Sauternes",35688,chateau-filhot-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2019,2020-07-07,True,91.16,C+,4,1016949.0,10169492019.0
211,"Chateau Marojallia, Margaux",39092,chateau-marojallia-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.14,A,10,1012808.0,10128082019.0
212,"Chateau Franc Mayne, Saint Emilion Grand Cru",35870,chateau-franc-mayne-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.13,B+,12,1010396.0,10103962019.0
213,"Chateau Fonroque, Saint Emilion Grand Cru",35753,chateau-fonroque-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2019,2020-07-07,True,91.11,A,11,1010266.0,10102662019.0
214,"Chateau Destieux, Saint Emilion",35202,chateau-destieux-saint-emilion,Saint Emilion,saint-emilion,Red,,['Bordeaux'],France,,2019,2020-07-07,True,91.11,A,11,,
215,"Chateau Olivier, Pessac Leognan",39722,chateau-olivier-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,Grand Cru Classé de Graves,2019,2020-07-07,True,91.07,A,11,1013629.0,10136292019.0
